Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
simulated-annealing,1,601,501,4,101,291700,0
simulated-annealing,1,601,601,4,101,283200,0
simulated-annealing,1,1,1,5,101,231200,1
simulated-annealing,1,1,101,5,101,227400,1
simulated-annealing,1,1,201,5,101,227700,1
simulated-annealing,1,1,301,5,101,270200,0
simulated-annealing,1,1,401,5,101,270000,0
simulated-annealing,1,1,501,5,101,269200,0
simulated-annealing,1,1,601,5,101,263900,0
simulated-annealing,1,101,1,5,101,209900,93
simulated-annealing,1,101,101,5,101,211000,6
simulated-annealing,1,101,201,5,101,264700,0
simulated-annealing,1,101,301,5,101,206800,99
simulated-annealing,1,101,401,5,101,264800,0
simulated-annealing,1,101,501,5,101,265100,0
simulated-annealing,1,101,601,5,101,266200,0
simulated-annealing,1,201,1,5,101,209100,12
simulated-annealing,1,201,101,5,101,207800,126
simulated-annealing,1,201,201,5,101,265500,0
simulated-annealing,1,201,301,5,101,206500,119
simulated-annealing,1,201,401,5,101,204900,180
simulated-annealing,1,201,501,5,101,265700,0
simulated-annealing,1,201,601,5,101,264700,0
simulated-annealing,1,301,1,5,101,204700,186
simulated-annealing,1,301,101,5,101,206300,85
simulated-annealing,1,301,201,5,101,265000,0
simulated-annealing,1,301,301,5,101,209000,173
simulated-annealing,1,301,401,5,101,265900,0
simulated-annealing,1,301,501,5,101,266300,0
simulated-annealing,1,301,601,5,101,207400,29
simulated-annealing,1,401,1,5,101,205100,246
simulated-annealing,1,401,101,5,101,206300,96
simulated-annealing,1,401,201,5,101,264700,0
simulated-annealing,1,401,301,5,101,265000,0
simulated-annealing,1,401,401,5,101,265800,0
simulated-annealing,1,401,501,5,101,263400,0
simulated-annealing,1,401,601,5,101,264600,0
simulated-annealing,1,501,1,5,101,206600,43
simulated-annealing,1,501,101,5,101,203500,232
simulated-annealing,1,501,201,5,101,204200,337
simulated-annealing,1,501,301,5,101,204100,204
simulated-annealing,1,501,401,5,101,265300,0
simulated-annealing,1,501,501,5,101,267500,0
simulated-annealing,1,501,601,5,101,262400,0
simulated-annealing,1,601,1,5,101,206900,88
simulated-annealing,1,601,101,5,101,207500,132
simulated-annealing,1,601,201,5,101,268100,0
simulated-annealing,1,601,301,5,101,269200,0
simulated-annealing,1,601,401,5,101,209200,194
simulated-annealing,1,601,501,5,101,275000,0
simulated-annealing,1,601,601,5,101,274800,0
simulated-annealing,1,1,1,6,101,222700,1
simulated-annealing,1,1,101,6,101,222100,1
simulated-annealing,1,1,201,6,101,285100,0
simulated-annealing,1,1,301,6,101,222300,1
simulated-annealing,1,1,401,6,101,222400,1
simulated-annealing,1,1,501,6,101,279300,0
simulated-annealing,1,1,601,6,101,275100,0
simulated-annealing,1,101,1,6,101,215800,54
