Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
greedy,4,101,601,4,101,300,23
greedy,4,201,1,4,101,200,537
greedy,4,201,101,4,101,300,391
greedy,4,201,201,4,101,300,281
greedy,4,201,301,4,101,200,67
greedy,4,201,401,4,101,200,210
greedy,4,201,501,4,101,200,60
greedy,4,201,601,4,101,300,305
greedy,4,301,1,4,101,300,1006
greedy,4,301,101,4,101,300,338
greedy,4,301,201,4,101,300,325
greedy,4,301,301,4,101,200,176
greedy,4,301,401,4,101,200,156
greedy,4,301,501,4,101,300,211
greedy,4,301,601,4,101,300,186
greedy,4,401,1,4,101,200,769
greedy,4,401,101,4,101,300,601
greedy,4,401,201,4,101,200,818
greedy,4,401,301,4,101,200,464
greedy,4,401,401,4,101,300,252
greedy,4,401,501,4,101,300,329
greedy,4,401,601,4,101,200,104
greedy,4,501,1,4,101,300,1528
greedy,4,501,101,4,101,300,1116
greedy,4,501,201,4,101,300,343
greedy,4,501,301,4,101,300,485
greedy,4,501,401,4,101,300,340
greedy,4,501,501,4,101,300,624
greedy,4,501,601,4,101,300,349
greedy,4,601,1,4,101,300,706
greedy,4,601,101,4,101,300,855
greedy,4,601,201,4,101,300,342
greedy,4,601,301,4,101,300,934
greedy,4,601,401,4,101,200,297
greedy,4,601,501,4,101,300,644
greedy,4,601,601,4,101,300,69
greedy,4,1,1,5,101,300,4
greedy,4,1,101,5,101,200,1
greedy,4,1,201,5,101,300,2
greedy,4,1,301,5,101,300,2
greedy,4,1,401,5,101,300,0
greedy,4,1,501,5,101,200,0
greedy,4,1,601,5,101,200,0
greedy,4,101,1,5,101,300,129
greedy,4,101,101,5,101,200,198
greedy,4,101,201,5,101,300,145
greedy,4,101,301,5,101,300,50
greedy,4,101,401,5,101,200,23
greedy,4,101,501,5,101,300,25
greedy,4,101,601,5,101,200,40
greedy,4,201,1,5,101,200,496
greedy,4,201,101,5,101,300,288
greedy,4,201,201,5,101,400,386
greedy,4,201,301,5,101,300,133
greedy,4,201,401,5,101,200,79
greedy,4,201,501,5,101,300,126
greedy,4,201,601,5,101,300,169
greedy,4,301,1,5,101,200,745
greedy,4,301,101,5,101,200,747
greedy,4,301,201,5,101,300,179
greedy,4,301,301,5,101,300,210
greedy,4,301,401,5,101,200,294
greedy,4,301,501,5,101,300,145
greedy,4,301,601,5,101,200,137
greedy,4,401,1,5,101,300,798
greedy,4,401,101,5,101,200,627
greedy,4,401,201,5,101,300,287
greedy,4,401,301,5,101,300,800
greedy,4,401,401,5,101,200,173
greedy,4,401,501,5,101,300,463
greedy,4,401,601,5,101,300,238
greedy,4,501,1,5,101,200,504
greedy,4,501,101,5,101,300,448
greedy,4,501,201,5,101,200,499
greedy,4,501,301,5,101,300,239
greedy,4,501,401,5,101,200,549
greedy,4,501,501,5,101,300,467
greedy,4,501,601,5,101,300,240
greedy,4,601,1,5,101,300,1094
greedy,4,601,101,5,101,200,621
greedy,4,601,201,5,101,300,713
greedy,4,601,301,5,101,300,257
greedy,4,601,401,5,101,300,214
greedy,4,601,501,5,101,200,194
greedy,4,601,601,5,101,300,145
greedy,4,1,1,6,101,200,4
greedy,4,1,101,6,101,300,2
greedy,4,1,201,6,101,300,1
greedy,4,1,301,6,101,300,3
greedy,4,1,401,6,101,200,0
greedy,4,1,501,6,101,200,1
greedy,4,1,601,6,101,300,2
greedy,4,101,1,6,101,200,139
greedy,4,101,101,6,101,200,98
greedy,4,101,201,6,101,200,91
greedy,4,101,301,6,101,300,120
greedy,4,101,401,6,101,300,78
greedy,4,101,501,6,101,200,87
greedy,4,101,601,6,101,200,27
greedy,4,201,1,6,101,200,252
greedy,4,201,101,6,101,300,301
greedy,4,201,201,6,101,300,404
greedy,4,201,301,6,101,300,121
greedy,4,201,401,6,101,300,186
greedy,4,201,501,6,101,300,79
greedy,4,201,601,6,101,200,177
greedy,4,301,1,6,101,300,489
greedy,4,301,101,6,101,300,167
greedy,4,301,201,6,101,300,530
greedy,4,301,301,6,101,300,334
greedy,4,301,401,6,101,300,432
greedy,4,301,501,6,101,200,215
greedy,4,301,601,6,101,300,154
greedy,4,401,1,6,101,300,944
greedy,4,401,101,6,101,300,424
greedy,4,401,201,6,101,300,343
greedy,4,401,301,6,101,200,211
greedy,4,401,401,6,101,300,160
greedy,4,401,501,6,101,200,241
greedy,4,401,601,6,101,300,335
greedy,4,501,1,6,101,300,1320
greedy,4,501,101,6,101,300,604
greedy,4,501,201,6,101,300,403
greedy,4,501,301,6,101,300,385
greedy,4,501,401,6,101,300,526
greedy,4,501,501,6,101,300,188
greedy,4,501,601,6,101,300,107
greedy,4,601,1,6,101,300,1486
greedy,4,601,101,6,101,200,1481
greedy,4,601,201,6,101,200,741
greedy,4,601,301,6,101,200,870
greedy,4,601,401,6,101,200,194
greedy,4,601,501,6,101,300,276
greedy,4,601,601,6,101,200,282
greedy,4,1,1,7,101,300,4
greedy,4,1,101,7,101,200,3
greedy,4,1,201,7,101,300,2
greedy,4,1,301,7,101,200,1
greedy,4,1,401,7,101,300,0
greedy,4,1,501,7,101,300,2
greedy,4,1,601,7,101,300,0
greedy,4,101,1,7,101,300,218
greedy,4,101,101,7,101,200,106
greedy,4,101,201,7,101,200,142
greedy,4,101,301,7,101,200,96
greedy,4,101,401,7,101,300,43
greedy,4,101,501,7,101,300,141
greedy,4,101,601,7,101,300,121
greedy,4,201,1,7,101,200,538
greedy,4,201,101,7,101,200,367
greedy,4,201,201,7,101,300,165
greedy,4,201,301,7,101,200,182
greedy,4,201,401,7,101,300,45
greedy,4,201,501,7,101,300,51
greedy,4,201,601,7,101,200,19
greedy,4,301,1,7,101,300,694
greedy,4,301,101,7,101,300,792
greedy,4,301,201,7,101,200,178
greedy,4,301,301,7,101,300,136
greedy,4,301,401,7,101,200,347
greedy,4,301,501,7,101,300,204
greedy,4,301,601,7,101,200,181
greedy,4,401,1,7,101,200,685
greedy,4,401,101,7,101,200,868
greedy,4,401,201,7,101,300,339
greedy,4,401,301,7,101,300,363
greedy,4,401,401,7,101,300,146
greedy,4,401,501,7,101,200,314
greedy,4,401,601,7,101,200,372
greedy,4,501,1,7,101,300,661
greedy,4,501,101,7,101,300,877
greedy,4,501,201,7,101,300,351
greedy,4,501,301,7,101,200,300
greedy,4,501,401,7,101,300,281
greedy,4,501,501,7,101,200,129
greedy,4,501,601,7,101,200,74
greedy,4,601,1,7,101,300,849
greedy,4,601,101,7,101,300,1165
greedy,4,601,201,7,101,200,686
greedy,4,601,301,7,101,300,686
greedy,4,601,401,7,101,200,204
greedy,4,601,501,7,101,200,238
greedy,4,601,601,7,101,200,645
greedy,4,1,1,1,201,200,4
greedy,4,1,101,1,201,300,2
greedy,4,1,201,1,201,200,2
greedy,4,1,301,1,201,300,1
greedy,4,1,401,1,201,300,2
greedy,4,1,501,1,201,300,2
greedy,4,1,601,1,201,300,1
greedy,4,101,1,1,201,300,119
greedy,4,101,101,1,201,400,236
greedy,4,101,201,1,201,300,263
greedy,4,101,301,1,201,200,117
greedy,4,101,401,1,201,200,85
greedy,4,101,501,1,201,300,54
greedy,4,101,601,1,201,300,81
greedy,4,201,1,1,201,200,345
greedy,4,201,101,1,201,200,309
greedy,4,201,201,1,201,200,155
greedy,4,201,301,1,201,300,397
greedy,4,201,401,1,201,200,159
greedy,4,201,501,1,201,200,126
greedy,4,201,601,1,201,200,79
greedy,4,301,1,1,201,300,649
greedy,4,301,101,1,201,300,408
greedy,4,301,201,1,201,300,129
greedy,4,301,301,1,201,300,566
greedy,4,301,401,1,201,300,532
greedy,4,301,501,1,201,300,326
greedy,4,301,601,1,201,300,82
greedy,4,401,1,1,201,300,1189
greedy,4,401,101,1,201,300,1110
greedy,4,401,201,1,201,200,477
greedy,4,401,301,1,201,200,258
greedy,4,401,401,1,201,200,508
greedy,4,401,501,1,201,200,501
greedy,4,401,601,1,201,200,238
greedy,4,501,1,1,201,300,869
greedy,4,501,101,1,201,300,1001
greedy,4,501,201,1,201,300,1209
greedy,4,501,301,1,201,300,430
greedy,4,501,401,1,201,200,1045
greedy,4,501,501,1,201,200,462
greedy,4,501,601,1,201,200,467
greedy,4,601,1,1,201,300,1374
greedy,4,601,101,1,201,200,1216
greedy,4,601,201,1,201,300,1158
greedy,4,601,301,1,201,300,483
greedy,4,601,401,1,201,300,711
greedy,4,601,501,1,201,200,889
greedy,4,601,601,1,201,200,809
greedy,4,1,1,2,201,300,4
greedy,4,1,101,2,201,200,4
greedy,4,1,201,2,201,300,2
greedy,4,1,301,2,201,300,2
greedy,4,1,401,2,201,300,2
greedy,4,1,501,2,201,300,1
greedy,4,1,601,2,201,200,0
greedy,4,101,1,2,201,300,118
greedy,4,101,101,2,201,300,127
greedy,4,101,201,2,201,300,161
greedy,4,101,301,2,201,200,92
greedy,4,101,401,2,201,300,45
greedy,4,101,501,2,201,300,24
greedy,4,101,601,2,201,200,41
greedy,4,201,1,2,201,300,511
greedy,4,201,101,2,201,300,420
greedy,4,201,201,2,201,300,258
greedy,4,201,301,2,201,200,220
greedy,4,201,401,2,201,300,215
greedy,4,201,501,2,201,200,176
greedy,4,201,601,2,201,300,169
greedy,4,301,1,2,201,300,488
greedy,4,301,101,2,201,200,521
greedy,4,301,201,2,201,200,406
greedy,4,301,301,2,201,200,360
greedy,4,301,401,2,201,300,176
greedy,4,301,501,2,201,300,234
greedy,4,301,601,2,201,200,117
greedy,4,401,1,2,201,200,879
greedy,4,401,101,2,201,300,842
greedy,4,401,201,2,201,300,619
greedy,4,401,301,2,201,300,336
greedy,4,401,401,2,201,300,371
greedy,4,401,501,2,201,300,85
greedy,4,401,601,2,201,300,363
greedy,4,501,1,2,201,300,588
greedy,4,501,101,2,201,300,1230
greedy,4,501,201,2,201,300,985
greedy,4,501,301,2,201,300,598
greedy,4,501,401,2,201,300,1025
greedy,4,501,501,2,201,300,374
greedy,4,501,601,2,201,200,632
greedy,4,601,1,2,201,300,1182
greedy,4,601,101,2,201,300,1539
greedy,4,601,201,2,201,200,1010
greedy,4,601,301,2,201,300,456
greedy,4,601,401,2,201,200,348
greedy,4,601,501,2,201,200,445
greedy,4,601,601,2,201,300,211
greedy,4,1,1,3,201,300,4
greedy,4,1,101,3,201,300,3
greedy,4,1,201,3,201,300,2
greedy,4,1,301,3,201,300,2
greedy,4,1,401,3,201,300,2
greedy,4,1,501,3,201,200,1
greedy,4,1,601,3,201,300,2
greedy,4,101,1,3,201,300,164
greedy,4,101,101,3,201,200,279
greedy,4,101,201,3,201,300,204
greedy,4,101,301,3,201,200,149
greedy,4,101,401,3,201,300,103
greedy,4,101,501,3,201,300,193
greedy,4,101,601,3,201,300,107
greedy,4,201,1,3,201,200,298
greedy,4,201,101,3,201,200,259
greedy,4,201,201,3,201,300,169
greedy,4,201,301,3,201,300,134
greedy,4,201,401,3,201,200,204
greedy,4,201,501,3,201,300,161
greedy,4,201,601,3,201,300,180
greedy,4,301,1,3,201,300,715
greedy,4,301,101,3,201,400,229
greedy,4,301,201,3,201,300,229
greedy,4,301,301,3,201,300,349
greedy,4,301,401,3,201,200,467
greedy,4,301,501,3,201,200,167
greedy,4,301,601,3,201,200,221
greedy,4,401,1,3,201,200,1062
greedy,4,401,101,3,201,300,475
greedy,4,401,201,3,201,200,757
greedy,4,401,301,3,201,200,442
greedy,4,401,401,3,201,200,368
greedy,4,401,501,3,201,300,174
greedy,4,401,601,3,201,200,588
greedy,4,501,1,3,201,300,1070
greedy,4,501,101,3,201,200,795
greedy,4,501,201,3,201,300,420
greedy,4,501,301,3,201,300,808
greedy,4,501,401,3,201,200,419
greedy,4,501,501,3,201,300,513
greedy,4,501,601,3,201,300,542
greedy,4,601,1,3,201,200,1318
greedy,4,601,101,3,201,200,979
greedy,4,601,201,3,201,300,1309
greedy,4,601,301,3,201,200,837
greedy,4,601,401,3,201,200,311
greedy,4,601,501,3,201,300,312
greedy,4,601,601,3,201,300,1029
greedy,4,1,1,4,201,300,4
greedy,4,1,101,4,201,300,2
greedy,4,1,201,4,201,200,2
greedy,4,1,301,4,201,300,1
greedy,4,1,401,4,201,300,2
greedy,4,1,501,4,201,200,1
greedy,4,1,601,4,201,200,1
greedy,4,101,1,4,201,300,269
greedy,4,101,101,4,201,200,262
greedy,4,101,201,4,201,200,99
greedy,4,101,301,4,201,300,183
greedy,4,101,401,4,201,300,194
greedy,4,101,501,4,201,300,53
greedy,4,101,601,4,201,200,128
greedy,4,201,1,4,201,300,410
greedy,4,201,101,4,201,300,269
greedy,4,201,201,4,201,300,288
greedy,4,201,301,4,201,200,218
greedy,4,201,401,4,201,200,222
greedy,4,201,501,4,201,300,351
greedy,4,201,601,4,201,300,92
greedy,4,301,1,4,201,200,810
greedy,4,301,101,4,201,300,155
greedy,4,301,201,4,201,200,552
greedy,4,301,301,4,201,200,365
greedy,4,301,401,4,201,200,137
greedy,4,301,501,4,201,200,385
greedy,4,301,601,4,201,300,177
greedy,4,401,1,4,201,300,923
greedy,4,401,101,4,201,300,1322
greedy,4,401,201,4,201,300,587
greedy,4,401,301,4,201,300,546
greedy,4,401,401,4,201,200,340
greedy,4,401,501,4,201,200,453
greedy,4,401,601,4,201,200,693
greedy,4,501,1,4,201,300,937
greedy,4,501,101,4,201,300,897
greedy,4,501,201,4,201,300,470
greedy,4,501,301,4,201,300,604
greedy,4,501,401,4,201,300,198
greedy,4,501,501,4,201,300,717
greedy,4,501,601,4,201,300,339
greedy,4,601,1,4,201,300,1552
greedy,4,601,101,4,201,300,1530
greedy,4,601,201,4,201,300,1249
greedy,4,601,301,4,201,300,857
greedy,4,601,401,4,201,200,1074
greedy,4,601,501,4,201,300,321
greedy,4,601,601,4,201,200,447
greedy,4,1,1,5,201,200,4
greedy,4,1,101,5,201,300,3
greedy,4,1,201,5,201,300,3
greedy,4,1,301,5,201,300,1
greedy,4,1,401,5,201,200,3
greedy,4,1,501,5,201,300,3
greedy,4,1,601,5,201,300,1
greedy,4,101,1,5,201,200,185
greedy,4,101,101,5,201,300,217
greedy,4,101,201,5,201,200,201
greedy,4,101,301,5,201,300,141
greedy,4,101,401,5,201,300,47
greedy,4,101,501,5,201,300,69
greedy,4,101,601,5,201,200,51
greedy,4,201,1,5,201,300,525
greedy,4,201,101,5,201,200,432
greedy,4,201,201,5,201,300,454
greedy,4,201,301,5,201,200,137
greedy,4,201,401,5,201,300,156
greedy,4,201,501,5,201,200,128
greedy,4,201,601,5,201,200,150
greedy,4,301,1,5,201,300,800
greedy,4,301,101,5,201,300,698
greedy,4,301,201,5,201,300,615
greedy,4,301,301,5,201,300,317
greedy,4,301,401,5,201,300,182
greedy,4,301,501,5,201,300,108
greedy,4,301,601,5,201,200,335
greedy,4,401,1,5,201,200,735
greedy,4,401,101,5,201,300,857
greedy,4,401,201,5,201,200,559
greedy,4,401,301,5,201,300,506
greedy,4,401,401,5,201,200,363
greedy,4,401,501,5,201,300,507
greedy,4,401,601,5,201,300,232
greedy,4,501,1,5,201,300,1152
greedy,4,501,101,5,201,300,898
greedy,4,501,201,5,201,300,470
greedy,4,501,301,5,201,300,286
greedy,4,501,401,5,201,200,423
greedy,4,501,501,5,201,300,421
greedy,4,501,601,5,201,200,502
greedy,4,601,1,5,201,300,1307
greedy,4,601,101,5,201,300,1498
greedy,4,601,201,5,201,200,1180
greedy,4,601,301,5,201,300,874
greedy,4,601,401,5,201,300,538
greedy,4,601,501,5,201,300,289
greedy,4,601,601,5,201,200,383
greedy,4,1,1,6,201,200,4
greedy,4,1,101,6,201,300,3
greedy,4,1,201,6,201,300,2
greedy,4,1,301,6,201,300,3
greedy,4,1,401,6,201,200,2
greedy,4,1,501,6,201,200,2
greedy,4,1,601,6,201,300,1
greedy,4,101,1,6,201,300,189
greedy,4,101,101,6,201,200,155
greedy,4,101,201,6,201,300,98
greedy,4,101,301,6,201,300,87
greedy,4,101,401,6,201,300,189
greedy,4,101,501,6,201,200,152
greedy,4,101,601,6,201,300,93
greedy,4,201,1,6,201,300,355
greedy,4,201,101,6,201,200,523
greedy,4,201,201,6,201,200,166
greedy,4,201,301,6,201,200,528
greedy,4,201,401,6,201,200,130
greedy,4,201,501,6,201,200,77
greedy,4,201,601,6,201,200,44
greedy,4,301,1,6,201,300,656
greedy,4,301,101,6,201,200,700
greedy,4,301,201,6,201,300,385
greedy,4,301,301,6,201,300,393
greedy,4,301,401,6,201,200,262
greedy,4,301,501,6,201,200,308
greedy,4,301,601,6,201,200,161
greedy,4,401,1,6,201,200,747
greedy,4,401,101,6,201,300,908
greedy,4,401,201,6,201,300,304
greedy,4,401,301,6,201,300,394
greedy,4,401,401,6,201,200,300
greedy,4,401,501,6,201,200,380
greedy,4,401,601,6,201,300,395
greedy,4,501,1,6,201,300,1095
greedy,4,501,101,6,201,200,618
greedy,4,501,201,6,201,200,649
greedy,4,501,301,6,201,300,670
greedy,4,501,401,6,201,300,663
greedy,4,501,501,6,201,200,440
greedy,4,501,601,6,201,300,741
greedy,4,601,1,6,201,300,718
greedy,4,601,101,6,201,300,1425
greedy,4,601,201,6,201,300,759
greedy,4,601,301,6,201,200,1029
greedy,4,601,401,6,201,300,423
greedy,4,601,501,6,201,300,269
greedy,4,601,601,6,201,300,253
greedy,4,1,1,7,201,200,4
greedy,4,1,101,7,201,300,4
greedy,4,1,201,7,201,300,2
greedy,4,1,301,7,201,200,2
greedy,4,1,401,7,201,300,2
greedy,4,1,501,7,201,200,1
greedy,4,1,601,7,201,200,1
greedy,4,101,1,7,201,300,200
greedy,4,101,101,7,201,200,137
greedy,4,101,201,7,201,300,41
greedy,4,101,301,7,201,200,174
greedy,4,101,401,7,201,200,41
greedy,4,101,501,7,201,200,122
greedy,4,101,601,7,201,200,69
greedy,4,201,1,7,201,200,570
greedy,4,201,101,7,201,300,316
greedy,4,201,201,7,201,300,342
greedy,4,201,301,7,201,300,360
greedy,4,201,401,7,201,300,135
greedy,4,201,501,7,201,200,318
greedy,4,201,601,7,201,200,162
greedy,4,301,1,7,201,300,494
greedy,4,301,101,7,201,300,685
greedy,4,301,201,7,201,200,555
greedy,4,301,301,7,201,300,302
greedy,4,301,401,7,201,200,386
greedy,4,301,501,7,201,300,138
greedy,4,301,601,7,201,300,351
greedy,4,401,1,7,201,300,923
greedy,4,401,101,7,201,300,528
greedy,4,401,201,7,201,300,967
greedy,4,401,301,7,201,300,653
greedy,4,401,401,7,201,300,324
greedy,4,401,501,7,201,200,374
greedy,4,401,601,7,201,300,608
greedy,4,501,1,7,201,300,531
greedy,4,501,101,7,201,300,552
greedy,4,501,201,7,201,200,848
greedy,4,501,301,7,201,300,684
greedy,4,501,401,7,201,200,664
greedy,4,501,501,7,201,300,562
greedy,4,501,601,7,201,200,387
greedy,4,601,1,7,201,300,767
greedy,4,601,101,7,201,200,1080
greedy,4,601,201,7,201,200,1058
greedy,4,601,301,7,201,300,746
greedy,4,601,401,7,201,200,1142
greedy,4,601,501,7,201,200,629
greedy,4,601,601,7,201,200,213
greedy,4,1,1,1,301,200,4
greedy,4,1,101,1,301,300,4
greedy,4,1,201,1,301,300,3
greedy,4,1,301,1,301,300,2
greedy,4,1,401,1,301,200,2
greedy,4,1,501,1,301,300,3
greedy,4,1,601,1,301,300,1
greedy,4,101,1,1,301,200,188
greedy,4,101,101,1,301,300,229
greedy,4,101,201,1,301,300,248
greedy,4,101,301,1,301,200,165
greedy,4,101,401,1,301,300,113
greedy,4,101,501,1,301,300,52
greedy,4,101,601,1,301,300,135
greedy,4,201,1,1,301,200,497
greedy,4,201,101,1,301,200,548
greedy,4,201,201,1,301,200,348
greedy,4,201,301,1,301,200,253
greedy,4,201,401,1,301,200,148
greedy,4,201,501,1,301,200,216
greedy,4,201,601,1,301,200,251
greedy,4,301,1,1,301,200,568
greedy,4,301,101,1,301,200,617
greedy,4,301,201,1,301,200,655
greedy,4,301,301,1,301,300,503
greedy,4,301,401,1,301,200,343
greedy,4,301,501,1,301,300,321
greedy,4,301,601,1,301,300,255
greedy,4,401,1,1,301,200,705
greedy,4,401,101,1,301,200,893
greedy,4,401,201,1,301,300,370
greedy,4,401,301,1,301,200,452
greedy,4,401,401,1,301,200,520
greedy,4,401,501,1,301,300,328
greedy,4,401,601,1,301,200,262
greedy,4,501,1,1,301,300,698
greedy,4,501,101,1,301,200,822
greedy,4,501,201,1,301,300,1104
greedy,4,501,301,1,301,300,403
greedy,4,501,401,1,301,200,650
greedy,4,501,501,1,301,300,439
greedy,4,501,601,1,301,200,159
greedy,4,601,1,1,301,200,1064
greedy,4,601,101,1,301,300,1134
greedy,4,601,201,1,301,200,1256
greedy,4,601,301,1,301,300,581
greedy,4,601,401,1,301,300,281
greedy,4,601,501,1,301,300,1753
greedy,4,601,601,1,301,300,552
greedy,4,1,1,2,301,300,4
greedy,4,1,101,2,301,300,4
greedy,4,1,201,2,301,300,3
greedy,4,1,301,2,301,200,2
greedy,4,1,401,2,301,300,2
greedy,4,1,501,2,301,200,1
greedy,4,1,601,2,301,200,1
greedy,4,101,1,2,301,200,178
greedy,4,101,101,2,301,300,168
greedy,4,101,201,2,301,200,69
greedy,4,101,301,2,301,200,94
greedy,4,101,401,2,301,200,141
greedy,4,101,501,2,301,300,63
greedy,4,101,601,2,301,300,98
greedy,4,201,1,2,301,300,400
greedy,4,201,101,2,301,300,502
greedy,4,201,201,2,301,200,318
greedy,4,201,301,2,301,200,222
greedy,4,201,401,2,301,200,124
greedy,4,201,501,2,301,200,139
greedy,4,201,601,2,301,200,197
greedy,4,301,1,2,301,200,679
greedy,4,301,101,2,301,300,851
greedy,4,301,201,2,301,200,444
greedy,4,301,301,2,301,200,715
greedy,4,301,401,2,301,200,283
greedy,4,301,501,2,301,200,465
greedy,4,301,601,2,301,200,465
greedy,4,401,1,2,301,300,326
greedy,4,401,101,2,301,300,750
greedy,4,401,201,2,301,300,631
greedy,4,401,301,2,301,200,704
greedy,4,401,401,2,301,300,758
greedy,4,401,501,2,301,300,555
greedy,4,401,601,2,301,300,427
greedy,4,501,1,2,301,200,701
greedy,4,501,101,2,301,300,625
greedy,4,501,201,2,301,200,750
greedy,4,501,301,2,301,300,600
greedy,4,501,401,2,301,300,407
greedy,4,501,501,2,301,200,658
greedy,4,501,601,2,301,300,796
greedy,4,601,1,2,301,200,844
greedy,4,601,101,2,301,300,860
greedy,4,601,201,2,301,200,1217
greedy,4,601,301,2,301,200,777
greedy,4,601,401,2,301,200,530
greedy,4,601,501,2,301,300,699
greedy,4,601,601,2,301,300,425
greedy,4,1,1,3,301,200,4
greedy,4,1,101,3,301,200,4
greedy,4,1,201,3,301,300,3
greedy,4,1,301,3,301,200,3
greedy,4,1,401,3,301,200,1
greedy,4,1,501,3,301,200,1
greedy,4,1,601,3,301,300,2
greedy,4,101,1,3,301,200,213
greedy,4,101,101,3,301,300,286
greedy,4,101,201,3,301,300,74
greedy,4,101,301,3,301,200,92
greedy,4,101,401,3,301,200,131
greedy,4,101,501,3,301,200,117
greedy,4,101,601,3,301,300,85
greedy,4,201,1,3,301,300,499
greedy,4,201,101,3,301,300,381
greedy,4,201,201,3,301,300,358
greedy,4,201,301,3,301,200,320
greedy,4,201,401,3,301,300,271
greedy,4,201,501,3,301,200,150
greedy,4,201,601,3,301,200,204
greedy,4,301,1,3,301,300,850
greedy,4,301,101,3,301,300,819
greedy,4,301,201,3,301,200,687
greedy,4,301,301,3,301,200,343
greedy,4,301,401,3,301,200,216
greedy,4,301,501,3,301,200,618
greedy,4,301,601,3,301,200,461
greedy,4,401,1,3,301,200,662
greedy,4,401,101,3,301,300,644
greedy,4,401,201,3,301,200,673
greedy,4,401,301,3,301,200,444
greedy,4,401,401,3,301,200,811
greedy,4,401,501,3,301,200,332
greedy,4,401,601,3,301,300,454
greedy,4,501,1,3,301,300,986
greedy,4,501,101,3,301,300,470
greedy,4,501,201,3,301,200,831
greedy,4,501,301,3,301,300,586
greedy,4,501,401,3,301,300,724
greedy,4,501,501,3,301,300,542
greedy,4,501,601,3,301,300,552
greedy,4,601,1,3,301,200,1413
greedy,4,601,101,3,301,300,717
greedy,4,601,201,3,301,200,875
greedy,4,601,301,3,301,200,1184
greedy,4,601,401,3,301,300,567
greedy,4,601,501,3,301,300,611
greedy,4,601,601,3,301,200,501
greedy,4,1,1,4,301,200,4
greedy,4,1,101,4,301,200,4
greedy,4,1,201,4,301,300,4
greedy,4,1,301,4,301,300,3
greedy,4,1,401,4,301,300,3
greedy,4,1,501,4,301,300,2
greedy,4,1,601,4,301,300,2
greedy,4,101,1,4,301,200,165
greedy,4,101,101,4,301,200,229
greedy,4,101,201,4,301,300,197
greedy,4,101,301,4,301,200,130
greedy,4,101,401,4,301,200,88
greedy,4,101,501,4,301,300,162
greedy,4,101,601,4,301,200,191
greedy,4,201,1,4,301,200,472
greedy,4,201,101,4,301,200,478
greedy,4,201,201,4,301,300,365
greedy,4,201,301,4,301,300,444
greedy,4,201,401,4,301,300,261
greedy,4,201,501,4,301,300,212
greedy,4,201,601,4,301,200,157
greedy,4,301,1,4,301,200,409
greedy,4,301,101,4,301,300,663
greedy,4,301,201,4,301,300,569
greedy,4,301,301,4,301,300,656
greedy,4,301,401,4,301,200,306
greedy,4,301,501,4,301,300,355
greedy,4,301,601,4,301,200,380
greedy,4,401,1,4,301,300,388
greedy,4,401,101,4,301,300,605
greedy,4,401,201,4,301,200,647
greedy,4,401,301,4,301,300,518
greedy,4,401,401,4,301,300,647
greedy,4,401,501,4,301,300,398
greedy,4,401,601,4,301,300,310
greedy,4,501,1,4,301,200,1237
greedy,4,501,101,4,301,200,1240
greedy,4,501,201,4,301,300,590
greedy,4,501,301,4,301,200,905
greedy,4,501,401,4,301,200,653
greedy,4,501,501,4,301,300,671
greedy,4,501,601,4,301,300,539
greedy,4,601,1,4,301,300,465
greedy,4,601,101,4,301,200,1435
greedy,4,601,201,4,301,200,1416
greedy,4,601,301,4,301,200,531
greedy,4,601,401,4,301,300,537
greedy,4,601,501,4,301,200,1252
greedy,4,601,601,4,301,200,623
greedy,4,1,1,5,301,200,4
greedy,4,1,101,5,301,200,3
greedy,4,1,201,5,301,300,3
greedy,4,1,301,5,301,200,1
greedy,4,1,401,5,301,300,2
greedy,4,1,501,5,301,200,2
greedy,4,1,601,5,301,200,2
greedy,4,101,1,5,301,200,214
greedy,4,101,101,5,301,300,55
greedy,4,101,201,5,301,300,155
greedy,4,101,301,5,301,200,133
greedy,4,101,401,5,301,200,238
greedy,4,101,501,5,301,200,116
greedy,4,101,601,5,301,200,174
greedy,4,201,1,5,301,200,499
greedy,4,201,101,5,301,300,279
greedy,4,201,201,5,301,200,441
greedy,4,201,301,5,301,200,303
greedy,4,201,401,5,301,300,545
greedy,4,201,501,5,301,200,251
greedy,4,201,601,5,301,300,327
greedy,4,301,1,5,301,300,503
greedy,4,301,101,5,301,300,344
greedy,4,301,201,5,301,300,495
greedy,4,301,301,5,301,300,392
greedy,4,301,401,5,301,200,195
greedy,4,301,501,5,301,300,311
greedy,4,301,601,5,301,200,473
greedy,4,401,1,5,301,200,381
greedy,4,401,101,5,301,200,709
greedy,4,401,201,5,301,200,654
greedy,4,401,301,5,301,300,375
greedy,4,401,401,5,301,200,785
greedy,4,401,501,5,301,200,275
greedy,4,401,601,5,301,200,200
greedy,4,501,1,5,301,300,868
greedy,4,501,101,5,301,200,1035
greedy,4,501,201,5,301,200,699
greedy,4,501,301,5,301,300,1131
greedy,4,501,401,5,301,200,693
greedy,4,501,501,5,301,300,530
greedy,4,501,601,5,301,300,398
greedy,4,601,1,5,301,300,1175
greedy,4,601,101,5,301,300,1226
greedy,4,601,201,5,301,200,1197
greedy,4,601,301,5,301,200,902
greedy,4,601,401,5,301,200,690
greedy,4,601,501,5,301,300,740
greedy,4,601,601,5,301,300,832
